source,target,weight,interaction
EGFR,CLTA,46.0,physical association
EGFR,ERRFI1,17.0,physical association
EGFR,FOS,18.0,physical association
EGFR,GAPDH,46.0,physical association
EGFR,HOXC10,46.0,physical association
EGFR,ICAM1,46.0,physical association
EGFR,ITGB4,2.0,physical association
EGFR,JAK1,15.0,physical association
EGFR,JAK2,15.0,physical association
EGFR,LYN,46.0,physical association
EGFR,MUC1,1.0,physical association
EGFR,NOS2,18.0,physical association
EGFR,PTK2B,4.0,physical association
EGFR,PTPN1,1.0,physical association
EGFR,PTPN11,5.0,physical association
EGFR,S100A7,46.0,physical association
EGFR,S100A9,46.0,physical association
EGFR,SEC13,46.0,physical association
EGFR,SFN,46.0,physical association
EGFR,SLC3A2,46.0,physical association
EGFR,SOCS4,6.0,physical association
EGFR,SOCS5,4.0,physical association
EGFR,TLR2,12.0,physical association
EGFR,TLR4,12.0,physical association
EGFR,TUBA1A,46.0,physical association
ALCAM,POLR2F,146.0,physical association
ALDH3B1,KRT31,619.0,physical association
ALDH3B1,KRT40,619.0,physical association
ALDH3B1,KRTAP10-3,619.0,physical association
ALDH3B1,KRTAP10-5,619.0,physical association
ALDH3B1,KRTAP10-7,619.0,physical association
ALDH3B1,KRTAP10-8,619.0,physical association
ALDH3B1,KRTAP10-9,619.0,physical association
ALDH3B1,KRTAP4-2,619.0,physical association
ALDH3B1,NOTCH2NL,619.0,physical association
ALDOA,ALDOC,619.0,physical association
ALDOA,IFNA4,619.0,physical association
ALK,ERRFI1,17.0,physical association
MBD1,ALOX12,8.0,physical association
MBD1,KRT14,8.0,physical association
MBD1,PIAS1,9.0,physical association
MBD1,S100A8,8.0,physical association
ALOX12,PLA2G4A,4.0,physical association
ALOX15,STAT6,3.0,physical association
ALOX5AP,ALOX5,9.0,physical association
ALOX5AP,CEBPA,13.0,physical association
ALOX5AP,CEBPD,13.0,physical association
ALOX5AP,CEBPE,13.0,physical association
ALOX5AP,LTC4S,9.0,physical association
APEX1,ALOX5,5.0,physical association
APEX1,GZMA,5.0,physical association
APEX1,MIR125B2,11.0,physical association
APEX1,MIR133B,11.0,physical association
ALOX5,CEP57L1,619.0,physical association
ALOX5,CEP63,619.0,physical association
ALOX5,COTL1,1.0,physical association
ALOX5,HHIPL2,619.0,physical association
ALOX5,HSD17B4,5.0,physical association
ALOX5,IKZF3,5.0,physical association
ALOX5,LTC4S,9.0,physical association
ALOX5,MAD1L1,619.0,physical association
ALOX5,MEOX1,619.0,physical association
ALOX5,NLRP10,5.0,physical association
ALOX5,SYCE1,619.0,physical association
ALOX5,ZNF433,5.0,physical association
IKZF3,AQP1,619.0,physical association
IKZF3,FOXP3,9.0,physical association
IKZF3,HRAS,9.0,physical association
IKZF3,IL2,9.0,physical association
IKZF3,RHOA,619.0,physical association
NLRP10,CASP1,4.0,physical association
NLRP10,FAF1,12.0,physical association
NLRP10,IL1B,4.0,physical association
CEBPE,CEBPD,45.0,physical association
CEBPE,CSF2RB,3.0,physical association
CEBPE,CSF3R,4.0,physical association
CEBPE,DDIT3,45.0,physical association
CEBPE,GATA1,15.0,physical association
CEBPE,LTF,45.0,physical association
CEBPE,MLLT6,45.0,physical association
CEBPE,MXD1,4.0,physical association
CEBPE,PIAS1,45.0,physical association
CEBPE,PRG2,15.0,physical association
CEBPE,SIPA1L1,45.0,physical association
CEBPE,SPI1,15.0,physical association
CEBPE,UBE2I,45.0,physical association
CEBPE,ZMYM2,45.0,physical association
ALPI,KRTAP10-3,619.0,physical association
ALPI,KRTAP10-8,619.0,physical association
ALPI,KRTAP10-9,619.0,physical association
MAP3K14,ALPL,24.0,physical association
MAP3K14,ARRB1,13.0,physical association
MAP3K14,BIRC2,7.0,physical association
MAP3K14,CASP10,18.0,physical association
MAP3K14,CASP8,18.0,physical association
MAP3K14,CFLAR,18.0,physical association
MAP3K14,CHUK,12.0,physical association
MAP3K14,DDX58,5.0,physical association
MAP3K14,IKBKB,12.0,physical association
MAP3K14,MAP3K8,7.0,physical association
MAP3K14,NFKB2,2.0,physical association
MAP3K14,NLRP12,8.0,physical association
MAP3K14,PEBP1,8.0,physical association
MAP3K14,RIPK1,3.0,physical association
MAP3K14,TRAF3,9.0,physical association
MAP3K14,TRAF6,13.0,physical association
TRAF3,ALPL,24.0,physical association
TRAF3,AZI2,788.0,physical association
TRAF3,BIRC2,18.0,physical association
TRAF3,BIRC3,18.0,physical association
TRAF3,CYLD,3.0,physical association
TRAF3,DCAF7,37.0,physical association
TRAF3,DDX58,4.0,physical association
TRAF3,DIABLO,3.0,physical association
TRAF3,DYRK1A,37.0,physical association
TRAF3,ENSG00000173366,788.0,physical association
TRAF3,ETV6,37.0,physical association
TRAF3,GALC,37.0,physical association
TRAF3,IFIT3,8.0,physical association
TRAF3,IKBKE,18.0,physical association
TRAF3,IL17RA,15.0,physical association
TRAF3,LTBR,21.0,physical association
TRAF3,MYT1,37.0,physical association
TRAF3,NLRX1,21.0,physical association
TRAF3,NMRAL1,18.0,physical association
TRAF3,OPTN,19.0,physical association
TRAF3,OTUD5,6.0,physical association
TRAF3,PDE4DIP,37.0,physical association
TRAF3,RBM14,37.0,physical association
TRAF3,RIPK2,3.0,physical association
TRAF3,RIPK4,5.0,physical association
TRAF3,RNF216,8.0,physical association
TRAF3,SEC16A,37.0,physical association
TRAF3,SNAP29,37.0,physical association
TRAF3,TANK,788.0,physical association
TRAF3,TBC1D27,5.0,physical association
TRAF3,TFG,37.0,physical association
TRAF3,TICAM1,14.0,physical association
TRAF3,TLR3,788.0,physical association
TRAF3,TLR4,788.0,physical association
TRAF3,TNFRSF13C,5.0,physical association
TRAF3,TNFRSF18,7.0,physical association
TRAF3,TNFRSF4,23.0,physical association
TRAF3,TNFRSF8,15.0,physical association
TRAF3,TNFRSF9,23.0,physical association
TRAF3,TNFSF14,21.0,physical association
TRAF3,TRADD,6.0,physical association
TRAF3,TRAF3IP2,7.0,physical association
TRAF3,TRAF5,788.0,physical association
TRAF3,TRAF6,34.0,physical association
TRAF3,TRIM14,11.0,physical association
TRAF3,TRIM23,12.0,physical association
TRAF3,TROAP,37.0,physical association
TRAF3,UBE2D1,5.0,ubiquitination reaction
TRAF3,USO1,788.0,physical association
TRAF3,WDR5,18.0,physical association
TRAF3,ZBP1,788.0,physical association
IL1B,ALPP,2.0,physical association
IL1B,CASP1,6.0,cleavage reaction
IL1B,CEBPB,6.0,physical association
IL1B,IL1R1,3.0,physical association
IL1B,IL1R2,3.0,physical association
IL1B,IL1RAP,2.0,physical association
IL1B,IRF4,27.0,physical association
IL1B,IRF8,6.0,physical association
IL1B,JUN,6.0,physical association
IL1B,NLRP7,2.0,physical association
IL1B,RELA,2.0,physical association
IL1B,RELB,14.0,physical association
IL1B,SPI1,6.0,physical association
IL1B,SSRP1,6.0,physical association
IL1B,TBP,6.0,physical association
IL1B,TRIM16L,7.0,physical association
IL1B,UMOD,2.0,physical association
ALPP,KRTAP10-3,619.0,physical association
ALPP,KRTAP4-12,619.0,physical association
ALPP,KRTAP5-9,619.0,physical association
ALX1,IPO13,3001.0,physical association
ALYREF,UBB,3624.0,ubiquitination reaction
AMBP,FHL3,619.0,physical association
AMBRA1,BECN1,24.0,physical association
AMBRA1,CUL4A,4597.0,physical association
AMBRA1,NEDD8,4597.0,physical association
AMBRA1,PIK3C3,24.0,physical association
CUL4A,CAND1,33.0,physical association
CUL4A,COPS5,4597.0,physical association
CUL4A,COPS6,4597.0,physical association
CUL4A,CRBN,4597.0,physical association
CUL4A,DCAF11,4597.0,physical association
CUL4A,DCAF12,4597.0,physical association
CUL4A,DCAF16,4597.0,physical association
CUL4A,DCAF4,4597.0,physical association
CUL4A,DCAF5,4597.0,physical association
CUL4A,DCAF6,4597.0,physical association
CUL4A,DCAF8,4597.0,physical association
CUL4A,DDA1,4597.0,physical association
CUL4A,DDB2,4597.0,physical association
CUL4A,DTL,4597.0,physical association
CUL4A,ERCC8,4597.0,physical association
CUL4A,FBXW5,9.0,physical association
CUL4A,NEDD8,4597.0,physical association
CUL4A,TRPC4AP,4597.0,physical association
CUL4A,TSC1,9.0,physical association
CUL4A,VPRBP,4597.0,physical association
CUL4A,WDTC1,4597.0,physical association
NEDD8,BTRC,12.0,physical association
NEDD8,COPS2,4597.0,physical association
NEDD8,COPS3,4597.0,physical association
NEDD8,COPS4,4597.0,physical association
NEDD8,COPS5,4597.0,physical association
NEDD8,COPS6,4597.0,physical association
NEDD8,COPS7A,4597.0,physical association
NEDD8,COPS7B,4597.0,physical association
NEDD8,COPS8,4597.0,physical association
NEDD8,CUL1,4597.0,physical association
NEDD8,CUL2,4597.0,physical association
NEDD8,CUL3,4597.0,physical association
NEDD8,CUL4B,4597.0,physical association
NEDD8,CUL5,4597.0,physical association
NEDD8,DCAF11,4597.0,physical association
NEDD8,DCAF4,4597.0,physical association
NEDD8,DDB1,4597.0,physical association
NEDD8,FBXL18,4597.0,physical association
NEDD8,FBXO30,4597.0,physical association
NEDD8,FBXO42,4597.0,physical association
NEDD8,FBXW11,4597.0,physical association
NEDD8,FEM1B,4597.0,physical association
NEDD8,GPS1,4597.0,physical association
NEDD8,HNRNPU,17.0,physical association
NEDD8,KBTBD6,4597.0,physical association
NEDD8,KLHDC10,4597.0,physical association
NEDD8,KLHL18,4597.0,physical association
NEDD8,NAE1,4597.0,physical association
NEDD8,NFKBIA,12.0,physical association
NEDD8,SKP1,4597.0,physical association
NEDD8,SKP2,4597.0,physical association
NEDD8,TCEB1,4597.0,physical association
NEDD8,TCEB2,4597.0,physical association
NEDD8,UBA3,4597.0,physical association
NEDD8,VPRBP,4597.0,physical association
NEDD8,ZYG11B,4597.0,physical association
PIK3C3,ATG14,45.0,physical association
PIK3C3,BECN1,45.0,physical association
PIK3C3,KIAA0226,13.0,physical association
PIK3C3,PIK3R4,10.0,physical association
PIK3C3,UVRAG,25.0,physical association
AMIGO2,CACNA1A,162.0,physical association
USP11,AMOT,1602.0,physical association
USP11,KEAP1,1602.0,physical association
USP11,TCEAL1,1602.0,physical association
USP11,TCEAL4,1602.0,physical association
USP11,USP15,1602.0,physical association
USP11,USP4,1602.0,physical association
USP11,USP7,1602.0,physical association
USP11,WRNIP1,1602.0,physical association
AMPD2,CCNDBP1,619.0,physical association
AMPH,ARL16,619.0,physical association
AMPH,CCDC67,619.0,physical association
AMPH,PPP3CC,619.0,physical association
RELB,ANAPC1,9.0,physical association
RELB,BCL10,4.0,physical association
RELB,BIRC3,6.0,physical association
RELB,CCL17,14.0,physical association
RELB,CCL19,40.0,physical association
RELB,CCL22,40.0,physical association
RELB,CDK6,9.0,physical association
RELB,CYP1A1,7.0,physical association
RELB,DAXX,6.0,physical association
RELB,IFNB1,7.0,physical association
RELB,IFNL1,16.0,physical association
RELB,IFNL3,16.0,physical association
RELB,IL12B,40.0,physical association
RELB,IRF4,40.0,physical association
RELB,NFKB2,40.0,physical association
RELB,NFKBIA,40.0,physical association
RELB,PDE8A,7.0,physical association
RELB,PSMA5,9.0,physical association
RELB,RAC1,4.0,physical association
RELB,RELA,25.0,physical association
RELB,SIRT1,6.0,physical association
RELB,SKP2,7.0,physical association
RELB,TNF,6.0,physical association
RELB,VDR,2.0,physical association
ANGPT2,POLR2F,146.0,physical association
CEBPD,ANGPTL4,7.0,physical association
CEBPD,ANO6,77.0,physical association
CEBPD,ARHGAP24,77.0,physical association
CEBPD,BCOR,77.0,physical association
CEBPD,BMP6,77.0,physical association
CEBPD,BUD31,77.0,physical association
CEBPD,CDH12,77.0,physical association
CEBPD,CFD,7.0,physical association
CEBPD,CLIC4,77.0,physical association
CEBPD,CNTNAP5,77.0,physical association
CEBPD,CRP,4.0,physical association
CEBPD,CSF1R,4.0,physical association
CEBPD,CTNNAL1,77.0,physical association
CEBPD,CXCR4,77.0,physical association
CEBPD,CYP19A1,1.0,physical association
CEBPD,DDIT3,9.0,physical association
CEBPD,DNAJC18,77.0,physical association
CEBPD,DNMT1,5.0,physical association
CEBPD,DNMT3A,5.0,physical association
CEBPD,DNMT3B,5.0,physical association
CEBPD,E2F1,6.0,physical association
CEBPD,ENSG00000125695,77.0,physical association
CEBPD,ESR1,77.0,physical association
CEBPD,FRAT1,77.0,physical association
CEBPD,GATA3,77.0,physical association
CEBPD,GPD1L,77.0,physical association
CEBPD,HDAC4,11.0,physical association
CEBPD,HIST2H3C,77.0,physical association
CEBPD,HIST4H4,77.0,physical association
CEBPD,HOXB4,77.0,physical association
CEBPD,IGSF22,77.0,physical association
CEBPD,ING4,77.0,physical association
CEBPD,IRGQ,77.0,physical association
CEBPD,JAG1,77.0,physical association
CEBPD,LBR,77.0,physical association
CEBPD,LDLR,77.0,physical association
CEBPD,LEP,7.0,physical association
CEBPD,LPL,7.0,physical association
CEBPD,LTBP1,77.0,physical association
CEBPD,LTF,45.0,physical association
CEBPD,MAFB,77.0,physical association
CEBPD,MALT1,77.0,physical association
CEBPD,MLF1,77.0,physical association
CEBPD,MPDZ,77.0,physical association
CEBPD,MPP6,77.0,physical association
CEBPD,MSRB3,77.0,physical association
CEBPD,NF2,77.0,physical association
CEBPD,OMA1,77.0,physical association
CEBPD,PDE3B,77.0,physical association
CEBPD,PGRMC1,77.0,physical association
CEBPD,PLCB1,77.0,physical association
CEBPD,PPARG,9.0,physical association
CEBPD,PTGS2,77.0,physical association
CEBPD,PTTG1,77.0,physical association
CEBPD,RB1,9.0,physical association
CEBPD,RHNO1,77.0,physical association
CEBPD,RNF144B,77.0,physical association
CEBPD,SCN4B,77.0,physical association
CEBPD,SLC1A5,77.0,physical association
CEBPD,SLITRK5,77.0,physical association
CEBPD,SOD1,1.0,physical association
CEBPD,SOSTDC1,77.0,physical association
CEBPD,SOX2,77.0,physical association
CEBPD,SP1,9.0,physical association
CEBPD,SPEN,77.0,physical association
CEBPD,SUMO1,11.0,physical association
CEBPD,TBRG1,77.0,physical association
CEBPD,TLR8,3.0,physical association
CEBPD,TMBIM6,77.0,physical association
CEBPD,TNFSF10,77.0,physical association
CEBPD,TOP2A,77.0,physical association
CEBPD,TRPM2,77.0,physical association
CEBPD,TSLP,77.0,physical association
CEBPD,TXNDC11,77.0,physical association
CEBPD,ULBP2,77.0,physical association
CEBPD,USP50,77.0,physical association
CEBPD,ZEB1,77.0,physical association
CEBPD,ZNF510,77.0,physical association
CEBPD,ZNF600,77.0,physical association
CEBPD,ZNF721,77.0,physical association
ANK2,CDH1,1.0,physical association
EIF4E,ANKHD1,3001.0,physical association
EIF4E,DDX3X,3.0,physical association
EIF4E,EIF4A1,2130.0,physical association
EIF4E,EIF4A2,2130.0,physical association
EIF4E,EIF4EBP1,3001.0,physical association
EIF4E,EIF4EBP2,3001.0,physical association
EIF4E,EIF4ENIF1,3001.0,physical association
EIF4E,EIF4G1,16.0,physical association
EIF4E,EIF4G2,5.0,physical association
EIF4E,EIF4G3,3001.0,physical association
EIF4E,ELAVL1,21.0,physical association
EIF4E,HNRNPD,21.0,physical association
EIF4E,MKNK1,15.0,physical association
EIF4E,MKNK2,5.0,phosphorylation reaction
EIF4E,PML,3001.0,physical association
EIF4E,VCL,3001.0,physical association
ANKRD28,POLR2F,146.0,physical association
TRIM23,ANKRD36BP1,619.0,physical association
TRIM23,AQP1,619.0,physical association
TRIM23,ARFGAP1,619.0,physical association
TRIM23,ARHGEF3,619.0,physical association
TRIM23,ATPAF2,619.0,physical association
TRIM23,BAG1,619.0,physical association
TRIM23,BLOC1S5-TXNDC5,619.0,physical association
TRIM23,C19orf57,619.0,physical association
TRIM23,C8orf33,619.0,physical association
TRIM23,CARD9,619.0,physical association
TRIM23,CCDC146,619.0,physical association
TRIM23,CCDC25,619.0,physical association
TRIM23,CDC20B,619.0,physical association
TRIM23,CDR2,619.0,physical association
TRIM23,COX5B,619.0,physical association
TRIM23,CREB5,619.0,physical association
TRIM23,CXCL14,619.0,physical association
TRIM23,DCX,619.0,physical association
TRIM23,DMC1,619.0,physical association
TRIM23,DMRT3,619.0,physical association
TRIM23,DOCK2,619.0,physical association
TRIM23,EAF2,619.0,physical association
TRIM23,ENSG00000220949,619.0,physical association
TRIM23,FAM103A1,619.0,physical association
TRIM23,FAM110A,619.0,physical association
TRIM23,FAM133A,619.0,physical association
TRIM23,FAM193B,619.0,physical association
TRIM23,FAM208B,619.0,physical association
TRIM23,FAM83A,619.0,physical association
TRIM23,FAM90A1,619.0,physical association
TRIM23,FBF1,619.0,physical association
TRIM23,GATA2,619.0,physical association
TRIM23,GMCL1P1,619.0,physical association
TRIM23,GPANK1,619.0,physical association
TRIM23,GPKOW,619.0,physical association
TRIM23,HAUS1,619.0,physical association
TRIM23,HOXB5,619.0,physical association
TRIM23,HSPB7,619.0,physical association
TRIM23,IQUB,619.0,physical association
TRIM23,JOSD1,619.0,physical association
TRIM23,KIFC3,619.0,physical association
TRIM23,KRT6A,619.0,physical association
TRIM23,LGALS8,619.0,physical association
TRIM23,LINC00526,619.0,physical association
TRIM23,LMO2,619.0,physical association
TRIM23,MORN4,619.0,physical association
TRIM23,MRPL4,619.0,physical association
TRIM23,MRPL45,619.0,physical association
TRIM23,NEK6,619.0,physical association
TRIM23,NFU1,619.0,physical association
TRIM23,NXT2,619.0,physical association
TRIM23,PHF1,619.0,physical association
TRIM23,PIAS2,619.0,physical association
TRIM23,PIK3R2,619.0,physical association
TRIM23,PKP4,619.0,physical association
TRIM23,POLL,619.0,physical association
TRIM23,PPIL2,619.0,physical association
TRIM23,PPP1R18,619.0,physical association
TRIM23,PSMA1,619.0,physical association
TRIM23,RNF213,619.0,physical association
TRIM23,RSRC2,619.0,physical association
TRIM23,SH2D4A,619.0,physical association
TRIM23,SIAH1,619.0,physical association
TRIM23,SLC25A6,619.0,physical association
TRIM23,SMG9,619.0,physical association
TRIM23,SNAI2,619.0,physical association
TRIM23,SNRPB,619.0,physical association
TRIM23,SORBS3,619.0,physical association
TRIM23,SPG21,619.0,physical association
TRIM23,STK19,619.0,physical association
TRIM23,SUMO1P1,619.0,physical association
TRIM23,TBC1D22B,619.0,physical association
TRIM23,TMSB4X,619.0,physical association
TRIM23,TNFAIP3,619.0,physical association
TRIM23,TRIM29,619.0,physical association
TRIM23,TRIM42,619.0,physical association
TRIM23,TROAP,619.0,physical association
TRIM23,TSHZ3,619.0,physical association
TRIM23,UBA1,12.0,ubiquitination reaction
TRIM23,UBE2C,12.0,ubiquitination reaction
TRIM23,UBE2D1,12.0,ubiquitination reaction
TRIM23,UBE2D2,12.0,ubiquitination reaction
TRIM23,UBE2D3,12.0,ubiquitination reaction
TRIM23,UBE2I,619.0,physical association
TRIM23,UBE2V2,12.0,ubiquitination reaction
TRIM23,USP20,619.0,physical association
TRIM23,UTP23,619.0,physical association
TRIM23,WDR25,619.0,physical association
TRIM23,ZC2HC1C,619.0,physical association
TRIM23,ZNF581,619.0,physical association
ANP32A,GZMA,2.0,protein cleavage
ANP32A,SET,5.0,physical association
