node,type,degree,in_degree,out_degree,betweenness,closeness,pagerank,kcore,community
NR1I2,protein,2,,,0.00034209430583407484,0.0011244330843714738,6.318453336273477e-05,1,10
UQCRC2,protein,2,,,0.0,0.0011233266851392789,5.1328370607959354e-05,2,6
NMRAL1,protein,6,,,0.0007176077466194895,0.0011060295779228555,0.00015685795514770734,3,22
NMU,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
NOLC1,protein,4,,,0.0,0.0009761567832626313,0.00030738807573717463,4,5
TOP1,protein,7,,,0.0007010654166855256,0.001123467027079317,0.00018825754726189742,5,6
NONO,protein,4,,,0.0,0.0011196351562570341,0.0002219668260032131,4,6
NOP10,protein,2,,,0.0,0.0011158024078454516,0.00010023284679070219,2,9
NOX1,protein,2,,,0.00018932217545580862,0.001128681001399957,4.6995479772339566e-05,2,2
NOX4,protein,4,,,0.018256717856440587,0.0011302306531039924,2.711713962283284e-05,4,2
NOXO1,protein,1,,,0.0,0.0011039686293229248,4.6833545223349084e-05,1,2
NOXA1,protein,6,,,0.0006116335191793266,0.0011177517488874843,0.00014562193081922345,3,2
NPRL2,protein,2,,,0.0,0.0011248217513192982,3.210612045912931e-05,2,15
NR4A3,protein,2,,,0.0036256963461025996,0.0011283853496718247,6.431169325357369e-05,2,0
NRBF2,protein,2,,,0.0,0.0008896951122425974,8.516948025363044e-05,2,1
NRG2,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
NSFL1C,protein,2,,,0.0,0.0010005004233042774,6.675572321618185e-05,2,5
NSUN2,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
NTRK2,protein,1,,,0.0,0.0010853925663688393,5.0656465464215807e-05,1,0
NUCKS1,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
NUDC,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
NUMBL,protein,1,,,0.0,0.0011112846571293925,2.6961063370440136e-05,1,5
NUP153,protein,1,,,0.0,0.001127757374514364,2.6438964518399058e-05,1,10
OAS2,protein,3,,,0.0,0.0011256652041795653,0.00014627281579718068,3,3
OFD1,protein,1,,,0.0,0.00021541377453386106,0.000148617025556723,1,1
OGDHL,protein,1,,,0.0,0.00021566000652640518,0.0002041571643959421,1,5
OGN,protein,2,,,0.0,0.001119843961748276,3.5294817186447184e-05,2,1
SULT1E1,protein,1,,,0.0,0.001122700464342443,2.664598215288762e-05,1,4
OXCT1,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
PABPC3,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
PAFAH1B3,protein,2,,,0.0,0.00021918458633386894,0.00022062610367514578,2,5
PDPK1,protein,7,,,0.0003411656792518542,0.001127936429838177,0.00010329362341019115,5,3
PRL,protein,2,,,0.000220435225461336,0.0011273989761940288,6.766412882535337e-05,2,0
PINK1,protein,2,,,0.00034332095377920453,0.0011225782566034554,7.163965675776096e-05,1,1
PARP14,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
PAWR,protein,4,,,0.0,0.0011271246026147074,3.804226104249288e-05,4,1
PAX3,protein,2,,,0.0,0.001106322232424721,4.5427760973561146e-05,2,8
PKNOX1,protein,3,,,1.219449904315935e-06,0.001125093635872647,5.7229400183872263e-05,2,0
PLAU,protein,2,,,0.0,0.0011199422900003448,5.403725708190822e-05,2,0
PDAP1,protein,2,,,0.0,0.0002870436958686698,0.0002023728646011963,2,5
PDCD1LG2,protein,2,,,0.0,0.0011220041456641767,6.474138664270201e-05,2,3
PDE4A,protein,2,,,0.0,0.0011211512157425817,3.852167783723578e-05,2,1
PDE6D,protein,4,,,0.001335158919348448,0.0011083180359622894,0.0001280430734425187,2,14
RND1,protein,1,,,0.0,0.0010887137584148976,2.8819828338571146e-05,1,14
PDE6H,protein,3,,,0.0,0.0008524024429987367,0.0002196036752908428,3,3
PDGFA,protein,1,,,0.0,0.0011252150227466131,4.327032442713639e-05,1,0
PDS5A,protein,6,,,0.0,0.0008524024429987367,0.0004396443199386356,6,6
UBA2,protein,7,,,8.92841281058758e-06,0.0011241054907208219,5.3463184498589596e-05,5,2
SUFU,protein,2,,,6.107428569194997e-08,1.1645020417505423e-07,0.00025596932828823984,1,37
PFKFB3,protein,2,,,5.926241521642214e-06,0.001123716408165603,3.194585412666844e-05,2,1
PFN2,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
PGAM1,protein,2,,,0.0,0.0010823976696897391,0.00012327826366132543,2,5
PGGT1B,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
PGK1,protein,3,,,0.0,0.0011219127144509232,0.00015001760511303207,3,5
TREM1,protein,3,,,0.0031112449175281433,0.0011297880858655337,5.01026564795794e-05,2,1
PGLYRP3,protein,1,,,0.0,4.368338284116722e-05,0.00017470300489168413,1,77
PHC2,protein,6,,,5.707391997912749e-05,0.00047506948446227694,0.0004990512433983574,5,1
PHF19,protein,3,,,0.0,0.0008524024429987367,0.0002124568717987543,3,8
PHGDH,protein,6,,,0.0,0.0008375675459409149,0.00045227870552634315,6,8
PIK3AP1,protein,2,,,4.534765712627286e-06,0.0011241052629752427,6.428344443536036e-05,2,0
PIK3CD,protein,5,,,0.00016472726096469973,0.001117091690813792,6.950264004276137e-05,4,1
TLR5,receptor,8,,,0.010935132884554425,0.001130185298762393,3.328316028340123e-05,7,2
TSHR,protein,1,,,0.0,0.0011289795647899808,2.7233691483052348e-05,1,2
WASF3,protein,1,,,0.0,0.0011263969461048674,2.9290172981651795e-05,1,2
PRKCA,protein,10,,,0.000733755013889809,0.0011254683767099039,9.80239336802761e-05,5,5
S100A10,protein,1,,,0.0,0.0011250642057825772,2.7518199608419904e-05,1,0
PLCE1,protein,3,,,0.004071903623134174,0.0011247494685687985,3.7550089928601076e-05,3,0
PLD2,protein,1,,,0.0,0.0011080938098020296,2.7565991101009515e-05,1,1
PLK4,protein,2,,,0.00101539337236335,0.00025427929613421025,0.00024623455086568034,1,28
PLOD3,protein,2,,,0.0,0.0008326106183611503,0.00015850643434814785,2,19
PLS3,protein,2,,,0.0,0.0008524024429987367,8.822636604231413e-05,2,5
TFG,protein,5,,,0.0022091795877802337,0.0011273937073300897,0.00017903487360880377,4,12
SEMA7A,protein,1,,,0.0,4.368338284116722e-05,0.00017470300489168413,1,60
POLR2B,protein,2,,,1.923839999296424e-05,0.0011226713864831296,0.00010318563496198288,2,7
PRR7,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
PSEN2,protein,3,,,0.0,0.0011130634673545679,6.63962632958016e-05,3,0
PTEN,protein,4,,,0.000957278353935624,0.0011248217513192982,8.953899359589956e-05,4,0
PTGER4,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
PTH2R,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
PTTG2,protein,2,,,0.0,0.0008524024429987367,0.00014399778349527003,2,3
RAB35,protein,2,,,0.0,0.0008524024429987367,0.00015965429755772384,2,5
RALYL,protein,2,,,6.98282666411295e-05,0.0008533211715327672,0.00010192761735142996,2,2
RARRES3,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RBM43,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RDH10,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RFK,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RGS9,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RMI2,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RNF10,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RPS16P5,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RPS6KC1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
RRP7A,protein,2,,,0.0003732249598635063,0.0008572479636584125,0.0001404496038624037,2,7
RTP4,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
SBSPON,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
SEC11A,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
SLC9A8,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
SNORD89,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
SORL1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
TBC1D5,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
THEM4,protein,2,,,0.0008960697048151533,0.0011275983128696929,6.45640739240822e-05,2,0
TLK1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
TMEM132A,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
TMEM135,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
TNFSF15,protein,2,,,0.0003422517373640111,0.0008524406838552646,8.644178896373838e-05,1,0
TPCN2,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
USP18,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
WAPAL,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
WDR86-AS1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
ZBED5,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
ZBTB20,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
ZC3HAV1L,protein,3,,,0.0003732249598635063,0.0008572479636584125,0.00022070505376489864,3,7
ZNF654,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
ZNF827,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
PPFIA1,protein,1,,,0.0,0.00024766558955062755,0.00023881222427082788,1,76
PPM1G,protein,3,,,0.0,0.0005937963718939526,0.00020009258986798166,3,5
PPP1R12C,protein,2,,,0.0,0.0010993124655182783,0.0002740578023842322,2,2
PPP1R14A,protein,5,,,0.0,0.0010988774529504977,0.00016182797961464214,4,3
PPP6R3,protein,1,,,0.0,0.0010977093278317265,2.6454825794443346e-05,1,7
PRC1,protein,1,,,0.0,0.0002527546538753477,0.00018865959356603948,1,4
PSMB8,protein,2,,,0.0,0.0011288112015513632,4.535757280218705e-05,2,0
RALY,protein,6,,,0.0,0.0010756257805868666,0.0004256007475238984,6,8
RLIM,protein,2,,,0.0,0.0010743398858086737,0.00011032015279258342,2,1
SP110,protein,2,,,0.0,0.0010782022173770121,5.287615554402032e-05,2,0
SPC25,protein,1,,,0.0,0.0010743398858086737,4.517419273531307e-05,1,0
TLN1,protein,2,,,0.0,0.0011096806144189075,4.5503178349563824e-05,2,0
ZSCAN2,protein,1,,,0.0,0.0010743398858086737,4.517419273531307e-05,1,0
SKI,protein,8,,,2.442971427677999e-07,0.00110826866742908,7.642325565842523e-05,6,2
SLC22A8,protein,1,,,0.0,0.0011284333136867093,2.6740772300116614e-05,1,1
WWC1,protein,1,,,0.0,0.0011220050532447072,2.9417380131936565e-05,1,1
PRRC2C,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
PSKH1,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
PSMA4,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
PSMC2,protein,1,,,0.0,0.0007538251865207147,8.87669628038712e-05,1,1
PSMD1,protein,2,,,0.0,0.0010966754617419206,9.387978432738264e-05,2,1
PSMD13,protein,1,,,0.0,0.0007538251865207147,8.87669628038712e-05,1,1
PSPC1,protein,2,,,0.0,0.000929600035463775,5.897798782660163e-05,2,2
PTGDR,protein,1,,,0.0,0.00017473353136466887,0.00017470300489168413,1,79
TP53I3,protein,2,,,0.0,0.0011242280312240922,2.9578497507370398e-05,2,7
PTMA,protein,5,,,7.141022173434602e-06,0.001125240353009905,0.00012785034025045784,5,5
PTN,protein,2,,,0.0,0.0011271740624393737,2.670020182776871e-05,2,10
PTPRB,protein,2,,,0.0,0.0011275953337569111,3.553738073571614e-05,2,1
PTPRE,protein,1,,,0.0,0.001124480712971642,2.828215012866956e-05,1,0
PTPRJ,protein,2,,,0.00038296705864040114,0.0011199269180084996,2.669742802659859e-05,2,2
RAB11FIP5,protein,2,,,0.0,0.0010739096507067722,6.022158936810809e-05,2,2
RAD18,protein,1,,,0.0,0.0009594481097441401,4.697247388426753e-05,1,1
RAD23A,protein,2,,,0.0,0.0009594481097441401,0.0003324173877891155,2,2
SHOC2,protein,4,,,0.0,0.0010968562748060733,0.0001380265159776896,4,3
RALBP1,protein,2,,,0.0,0.0011143900692365946,3.1080190677772603e-05,2,0
RALGDS,protein,5,,,0.00035079577096457765,0.0010997138183817493,0.00012538028534737295,3,1
RANGAP1,protein,3,,,0.0,0.0011152143578663312,0.0001225345802505584,3,7
RAP1GDS1,protein,5,,,0.0,0.001107735634686707,5.6135954967663375e-05,4,1
TCEB3,protein,1,,,0.0,0.0010935542620017014,4.06691169977698e-05,1,1
TNFRSF10C,receptor,1,,,0.0,0.0010935542620017014,4.06691169977698e-05,1,1
RAP1B,protein,2,,,0.0,0.0010998938904796818,0.00011614713277042913,2,3
RAP2A,protein,1,,,0.0,0.0010983875510143378,6.443727071821254e-05,1,1
RARB,protein,5,,,3.328577653204458e-05,0.0011221064846198253,4.712820165510261e-05,5,8
RASA1,protein,3,,,0.0,0.001118417547246886,0.00013051943390292263,3,3
RASSF7,protein,1,,,0.0,0.0010739096507067722,4.771580102250268e-05,1,5
RBM15B,protein,1,,,0.0,0.00018068653374937944,0.00010072774031899031,1,8
SREK1,protein,7,,,0.0006615516391891063,0.0010457734511205327,0.00014174530565687414,5,8
RBP3,protein,1,,,0.0,0.001113540402901541,4.726485391145726e-05,1,2
RBPMS,protein,3,,,0.0006957896237636802,0.0006395050094982451,0.0002612349376888103,2,2
RCN3,protein,1,,,0.0,7.763346945003615e-08,0.00013406984319340627,1,37
SREBF1,protein,4,,,0.0005167533257165488,0.0011199798175176641,6.0055703604077135e-05,3,2
TFPI2,protein,1,,,0.0,0.0011209697784663629,2.6853188929714564e-05,1,2
TOP3B,protein,1,,,0.0,0.001118423634340453,2.701512347870505e-05,1,2
TXN2,protein,2,,,0.0,0.0011184617365426026,6.728671263253479e-05,2,12
ZBED4,protein,1,,,0.0,0.001118423634340453,2.701512347870505e-05,1,2
ZFP64,protein,2,,,0.0,0.0011109711300982706,6.568621088433138e-05,2,2
RELN,protein,1,,,0.0,0.001088919309790561,2.8963832107708167e-05,1,2
RRAS,protein,3,,,8.143238092259996e-07,0.0011099170288737877,8.407287474769557e-05,3,4
ZNF24,protein,1,,,0.0,0.0010152963910353074,3.911001610549492e-05,1,2
RIN1,protein,3,,,0.0,0.0011156707043413253,7.188771557474534e-05,3,2
RLF,protein,3,,,2.035809523064999e-08,0.0010874901776304273,0.00011273390778405769,3,1
RNF11,protein,1,,,0.0,0.00026400358202018255,0.00015276691760570624,1,45
RNF20,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
ROCK2,protein,1,,,0.0,0.00107167006415451,2.7917942559594337e-05,1,3
RXRA,protein,13,,,0.004267958663621565,0.0011272003969871633,0.0005284881080525773,6,10
RPAP3,protein,2,,,0.0,0.0008862006098337871,0.00014354456135955675,2,5
RPL27A,protein,4,,,0.0,0.0008375675459409149,0.00030451442955410364,4,6
RPL28,protein,3,,,0.0,0.0010730280084388026,0.00020053717679417173,3,7
RPL3,protein,2,,,0.0,0.0009326054167793221,0.00011541850934898665,2,7
RPL30,protein,3,,,0.0,0.0002870436958686698,0.0002835785767374309,3,6
RPL4,protein,3,,,0.0,0.0009905065483823776,0.00012535670226349638,3,7
RPL5,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
RPL6,protein,3,,,0.0,0.0010730280084388026,0.00011456340574373267,3,7
RPLP0,protein,3,,,0.0,0.0010718238828940586,4.681087548636949e-05,3,5
RPSA,protein,2,,,0.00034268007367059533,0.0010001999436958042,6.914753363181255e-05,1,5
RPS27A,protein,3,,,0.0024585557331253225,0.0011269483228097024,5.280898999122024e-05,3,5
RPS6,protein,4,,,2.076525713526299e-06,0.0010780444679547756,0.00012502752608769817,4,5
RPS8,protein,4,,,0.0,0.0009905065483823776,0.0002899685900190744,4,6
RPS9,protein,3,,,0.0,0.0002870436958686698,0.0003803245782633858,3,5
RRAGA,protein,1,,,0.0,0.0010909089568713133,2.9682387227853567e-05,1,1
TRPV4,protein,2,,,0.0,0.001120923126187928,2.7947866672108603e-05,2,10
SAFB,protein,2,,,0.0,0.0009753435786760868,0.00011024333171071095,2,6
SCN4A,protein,2,,,0.0,0.0009309748465645202,0.00011493391073335126,2,2
SEC61B,protein,2,,,0.0002134303441940542,0.0011255699785828474,6.0970497776906765e-05,2,1
SELL,protein,6,,,0.001930661609180665,0.0011271392569250536,6.61247397161762e-05,5,1
SERPING1,protein,4,,,0.00039075793313600617,0.0011237032082169493,7.95972492325743e-05,3,0
VCL,protein,6,,,4.208018284175353e-05,0.0011215126796780988,0.00018496433707481072,5,16
SNX17,protein,2,,,0.0,0.001119993608381833,7.277117075042377e-05,2,4
SEPT6,protein,3,,,0.00033824656373842123,0.0011180990817917403,9.375928639354693e-05,2,0
SEPT4,protein,1,,,0.0,0.0011244718250319075,2.659187609082437e-05,1,1
SERTAD1,protein,2,,,0.0003430893804459558,0.0010764335874147717,0.0002565081687092601,1,81
SETD2,protein,1,,,0.0,0.000215575158419663,0.0002733118033380948,1,2
SFTPA1,protein,7,,,0.000985606342111301,0.0011282469883064456,8.144866022732367e-05,4,1
SFTPA2,protein,8,,,1.4047085709148494e-06,0.001123871872271399,3.8026515582143336e-05,6,5
SIGLEC5,protein,5,,,0.001698237501187759,0.0011276111461508672,7.883894756696235e-05,4,4
SIGLEC6,protein,2,,,0.0,0.0011215589276143037,7.117663839013845e-05,2,4
SIGLEC7,protein,4,,,7.039697135335194e-06,0.001126737546253996,7.193784240537328e-05,4,4
UVRAG,protein,4,,,1.832228570758499e-07,0.0010993174751756682,8.723630356744408e-05,3,1
TEK,protein,4,,,4.6731571357059216e-05,0.0011232223043959144,8.169469911874695e-05,3,1
SIAH1,protein,8,,,0.0006600481967375051,0.0011090690682307692,0.0004864420917937756,6,2
SNCAIP,protein,5,,,3.7662476176702487e-07,0.0011125896174136241,8.221327323100079e-05,4,1
SIAH2,protein,4,,,0.0003333208476687853,0.0011065779632018211,7.897048853800147e-05,3,1
SLC16A7,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
SLC2A3,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
SLC6A3,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
TESC,protein,2,,,0.0,0.001113553365167042,0.0002595854185441998,2,4
ZNF512B,protein,1,,,0.0,0.0002770295522720888,0.00016673090103551787,1,2
SQRDL,protein,2,,,0.0,0.000929600035463775,5.897798782660163e-05,2,2
SSX1,protein,2,,,0.0,0.0011216419114138982,3.079129754025265e-05,2,0
STX11,protein,6,,,0.004624854963740907,0.0011192776108831096,0.0001592127386592732,2,2
STXBP5,protein,5,,,0.003373120213762072,0.0011142484054422967,9.323308360644733e-05,2,2
SNAPIN,protein,2,,,0.0,0.0011294424204167084,0.00018857563583357288,2,11
SSTR1,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
TGFA,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
SOCS2,protein,4,,,0.00022900334184822372,0.0011264241590964509,4.287557216533467e-05,4,5
TFDP1,protein,2,,,0.0,0.001118732584978218,3.0912329974122385e-05,2,1
SOCS5,protein,4,,,0.005537084210694861,0.001123584877701862,0.00010789231421953947,4,3
TGIF1,protein,1,,,0.0,0.00017473353136466887,0.00017470300489168413,1,61
SPAG9,protein,2,,,2.8253310243156183e-05,0.0011135991824893635,7.518057909289933e-05,2,2
SPOP,protein,4,,,0.0,0.0011004056518669188,0.0004378906246187893,4,2
TKT,protein,3,,,0.0,0.001088919309790561,0.00014935982852219598,3,5
SRI,protein,2,,,0.0,0.001000159917422998,0.00022394041372785642,2,5
SRSF1,protein,7,,,7.695359997185697e-06,0.0011198059913208225,0.0004181866643571915,6,8
SRSF8,protein,3,,,0.0,0.0004128164609288202,0.00018600812718621237,3,8
SSB,protein,8,,,0.0010550041909611085,0.0011261232885389314,0.000294156015314451,6,9
SSSCA1,protein,2,,,0.0,0.00025408698346263196,0.00022872423076814586,2,5
TRIM28,protein,11,,,0.0014483227219958025,0.001128558406496179,0.000534904892477188,9,8
STK17B,protein,2,,,9.56018779415367e-05,0.0011260119888832445,2.664418710551039e-05,2,2
STMN1,protein,3,,,0.0,0.0011289200691769275,0.00013589036570419986,3,5
STMN2,protein,1,,,0.0,0.00014303008922485585,0.00013149211139006306,1,29
STUB1,protein,1,,,0.0,0.0010853148594690606,3.438772226367874e-05,1,5
SUPT5H,protein,2,,,0.0,0.001121732164566091,3.176699538748948e-05,2,1
TBL1Y,protein,1,,,0.0,0.0010927874975709064,2.7905579166299525e-05,1,5
TFF1,protein,3,,,7.634285711493747e-09,0.001093368933837435,4.156211829420442e-05,3,5
USP5,protein,2,,,0.0003416764162708387,0.000959473992779309,0.00023343446799534132,1,62
TBC1D27,protein,4,,,0.0,0.0011214945442736548,3.50165337686588e-05,4,2
TBC1D7,protein,4,,,0.0,0.001105346511739453,0.0001422879337342602,4,3
USP2,protein,3,,,0.0,0.0011276533147029455,0.00022070220942544913,3,5
USP10,protein,1,,,0.0,0.0011054857006250914,2.725231670817614e-05,1,0
TCEAL3,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
TCEAL5,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
TCEAL6,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
TRAC,protein,1,,,0.0,0.0011089506965012092,2.759002598209168e-05,1,4
WIPI2,protein,1,,,0.0,0.0011032336999476629,2.9457807002309503e-05,1,1
TERF2IP,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
TGFB3,protein,2,,,0.0,0.0011264477142600236,2.6883099097188094e-05,2,2
TGFBRAP1,protein,1,,,0.0,0.00112572504241325,2.6357943046125594e-05,1,2
THOC2,protein,4,,,0.0,0.0002228789360139108,0.00035455268668980235,4,6
TIAL1,protein,12,,,0.00025873108523275326,0.0011300939104620295,0.00016887685840017227,9,5
TIFA,protein,1,,,0.0,0.0011249677132648098,2.663790358216358e-05,1,1
VRK3,protein,1,,,0.0,0.0003277994486884064,0.00010973981572755407,1,2
TRIM32,protein,2,,,0.0,0.0011215283219355378,7.924433414347347e-05,2,1
TRIM56,protein,2,,,0.001140482450143798,0.001125630948512334,2.6594911179140084e-05,2,1
TMEM37,protein,1,,,0.0,0.0011219812297423568,2.6984330478797368e-05,1,3
TNFRSF1B,receptor,10,,,0.0002760533481261812,0.0011202930216662125,0.00017264823829343413,6,0
TNFSF12,protein,1,,,0.0,0.00017473353136466887,0.00017470300489168413,1,63
TNFRSF13C,receptor,4,,,9.262933329945744e-07,0.0011227658950335117,5.566206117323715e-05,4,1
